#time,accel_x,accel_y,accel_z
1224.203555,8882.471304,13323.706956,-73698.386908
1224.205954,-6217.729913,4293.194464,-75690.235202
1224.208354,1924.535449,-31532.773129,-75077.358804
1224.210753,7550.100608,18357.107362,-73238.729609
1224.213209,-1924.535449,-15544.324782,-74924.139704
1224.215665,1184.329507,-5477.523971,-73851.606007
1224.218121,7402.059420,7698.141797,-72166.195912
1224.220577,740.205942,-11991.336260,-73391.948708
1224.223033,5625.565159,4145.153275,-73238.729609
1224.225489,296.082377,-9326.594869,-73851.606007
1224.227945,3997.112087,-9474.636058,-73238.729609
1224.230401,5181.441594,-2072.576638,-73238.729609
1224.232857,2368.659014,-3849.070898,-72625.853210
1224.235313,-296.082377,-2072.576638,-72166.195912
1224.237769,2812.782580,3552.988522,-72932.291410
1224.240225,3849.070898,-2220.617826,-73391.948708
1224.242681,4145.153275,5625.565159,-74464.482406
1224.245137,3404.947333,1628.453072,-73238.729609
1224.247593,1924.535449,592.164754,-72319.415011
1224.250049,1628.453072,2812.782580,-73238.729609
1224.252505,1480.411884,-1332.370696,-74311.263306
1224.254961,5181.441594,592.164754,-72625.853210
1224.257417,4145.153275,2664.741391,-73085.510509
1224.259873,2072.576638,3849.070898,-72779.072310
1224.262329,4145.153275,8734.430116,-72779.072310
1224.264785,2072.576638,3256.906145,-72779.072310
1224.267241,2812.782580,-2368.659014,-73238.729609
1224.269697,7254.018232,9770.718434,-73085.510509
1224.272153,148.041188,-6217.729913,-74158.044206
1224.274609,3552.988522,3701.029710,-73238.729609
1224.277065,4441.235652,9326.594869,-71400.100414
1224.279521,3108.864956,8882.471304,-73698.386908
1224.281977,-148.041188,-26203.290347,-74464.482406
1224.284433,5921.647536,33901.432144,-73851.606007
1224.286889,-5033.400406,-30940.608376,-72166.195912
1224.289345,-888.247130,21317.931130,-74617.701505
1224.291801,5181.441594,9474.636058,-74311.263306
1224.294257,-4589.276840,-14508.036463,-75537.016103
1224.296714,8586.388927,18949.272115,-72625.853210
1224.299170,5477.523971,-3256.906145,-72472.634111
1224.301626,740.205942,1480.411884,-73698.386908
1224.304082,4441.235652,10214.842000,-72472.634111
1224.306538,-2368.659014,-3849.070898,-72779.072310
1224.308994,5625.565159,12287.418637,-72932.291410
1224.311490,2664.741391,0.000000,-72779.072310
1224.313987,592.164754,-1184.329507,-73545.167808
1224.316483,8290.306550,7550.100608,-73545.167808
1224.318980,-1332.370696,-6809.894666,-73391.948708
1224.321476,3849.070898,3108.864956,-73238.729609
1224.323973,4885.359217,5329.482782,-72319.415011
1224.326469,-1184.329507,740.205942,-73085.510509
1224.328966,7550.100608,4293.194464,-73851.606007
1224.331463,2812.782580,-8438.347739,-74311.263306
1224.333959,3701.029710,1184.329507,-72779.072310
1224.336456,1332.370696,-11547.212695,-72625.853210
1224.338952,148.041188,-6513.812290,-72166.195912
1224.341449,6365.771101,-3701.029710,-71553.319513
1224.343945,1776.494261,-5329.482782,-73391.948708
1224.346442,2664.741391,-592.164754,-73698.386908
1224.348938,2516.700203,-1628.453072,-73851.606007
1224.351435,1628.453072,-9918.759623,-73238.729609
1224.353931,2220.617826,1184.329507,-72319.415011
1224.356428,4293.194464,-1480.411884,-72625.853210
1224.358925,3108.864956,-5921.647536,-73085.510509
1224.361421,1924.535449,4441.235652,-74004.825107
1224.363918,2664.741391,-6513.812290,-72932.291410
1224.366414,740.205942,-10510.924376,-74770.920605
1224.368911,2220.617826,-740.205942,-73238.729609
1224.371407,4589.276840,296.082377,-72012.976812
1224.373904,2664.741391,-4885.359217,-73238.729609
1224.376400,3404.947333,4885.359217,-73698.386908
1224.378897,-148.041188,-13175.665768,-74464.482406
1224.381394,-444.123565,-8290.306550,-72625.853210
1224.383890,740.205942,6513.812290,-74464.482406
1224.386387,592.164754,-6217.729913,-73698.386908
1224.388883,2368.659014,-6365.771101,-72319.415011
1224.391407,4589.276840,3256.906145,-73391.948708
1224.393931,888.247130,-6513.812290,-73851.606007
1224.396454,2516.700203,1924.535449,-73698.386908
1224.398978,3404.947333,-8290.306550,-73545.167808
