#time,accel_x,accel_y,accel_z
419.792971,2960.823768,9474.636058,-72319.415011
419.795513,740.205942,3108.864956,-72932.291410
419.798054,-4441.235652,5921.647536,-73391.948708
419.800595,1332.370696,-13175.665768,-75077.358804
419.803137,-2664.741391,5921.647536,-74924.139704
419.805678,-2368.659014,444.123565,-73238.729609
419.808219,5329.482782,-5477.523971,-72319.415011
419.810760,2220.617826,13619.789333,-71706.538613
419.813302,2072.576638,-3256.906145,-72472.634111
419.815843,296.082377,5033.400406,-73085.510509
419.818384,0.000000,1776.494261,-73851.606007
419.820926,-296.082377,-1480.411884,-72932.291410
419.823467,-1184.329507,2072.576638,-72472.634111
419.826008,592.164754,2220.617826,-73085.510509
419.828550,3701.029710,-888.247130,-74004.825107
419.831091,-740.205942,296.082377,-75230.577904
419.833632,4145.153275,3849.070898,-73391.948708
419.836173,1036.288319,-2368.659014,-72472.634111
419.838715,1036.288319,-444.123565,-72012.976812
419.841256,-888.247130,-1628.453072,-71400.100414
419.843797,1924.535449,3552.988522,-72932.291410
419.846339,4885.359217,1332.370696,-73085.510509
419.848880,-592.164754,1480.411884,-75537.016103
419.851421,592.164754,2812.782580,-74004.825107
419.853962,148.041188,-1036.288319,-72625.853210
419.856504,-4145.153275,8290.306550,-72472.634111
419.859045,-1628.453072,888.247130,-73698.386908
419.861594,-1924.535449,1924.535449,-74004.825107
419.864142,3849.070898,3404.947333,-72932.291410
419.866691,3552.988522,-3404.947333,-72319.415011
419.869240,592.164754,3997.112087,-72779.072310
419.871789,296.082377,2812.782580,-73238.729609
419.874337,3849.070898,-1480.411884,-73085.510509
419.876886,4293.194464,3701.029710,-74158.044206
419.879435,2072.576638,2664.741391,-74158.044206
419.881984,-592.164754,-4589.276840,-72779.072310
419.884532,296.082377,1924.535449,-72625.853210
419.887081,3404.947333,-1924.535449,-73698.386908
419.889630,3552.988522,-8734.430116,-73698.386908
419.892178,8882.471304,-7105.977043,-73545.167808
419.894727,11695.253884,-6513.812290,-72932.291410
419.897276,5477.523971,296.082377,-72625.853210
419.899825,4145.153275,-740.205942,-72932.291410
419.902373,2072.576638,-740.205942,-72625.853210
419.904922,2960.823768,-2812.782580,-73391.948708
419.907471,2368.659014,-9030.512492,-74158.044206
419.910019,4293.194464,-2664.741391,-74311.263306
419.912568,4441.235652,-2072.576638,-73851.606007
419.915117,6513.812290,-3849.070898,-73698.386908
419.917666,4145.153275,888.247130,-72779.072310
419.920214,7254.018232,-740.205942,-73698.386908
419.922763,2368.659014,-10807.006753,-73698.386908
419.925312,1628.453072,6513.812290,-72319.415011
419.927860,4737.318029,-7105.977043,-73238.729609
419.930409,6661.853478,-296.082377,-72625.853210
419.932958,4145.153275,-6217.729913,-74464.482406
419.935507,5477.523971,-1332.370696,-74158.044206
419.938055,4441.235652,-6513.812290,-73545.167808
419.940604,4737.318029,1480.411884,-74464.482406
419.943153,9326.594869,-5033.400406,-72472.634111
419.945702,4737.318029,-2516.700203,-71706.538613
419.948250,5181.441594,-296.082377,-72625.853210
419.950799,6217.729913,-9030.512492,-73238.729609
419.953348,4589.276840,-2664.741391,-73545.167808
419.955896,5477.523971,-6365.771101,-74004.825107
419.958445,6069.688724,-3256.906145,-72932.291410
419.960994,1036.288319,1924.535449,-73085.510509
419.963549,1480.411884,-296.082377,-73851.606007
419.966104,6069.688724,-9918.759623,-74004.825107
419.968660,4293.194464,-444.123565,-74158.044206
419.971215,7846.182985,-5477.523971,-72319.415011
419.973770,5181.441594,-5033.400406,-71553.319513
419.976325,740.205942,13471.748144,-71400.100414
419.978880,-444.123565,2960.823768,-72625.853210
419.981436,-2220.617826,740.205942,-73851.606007
419.983991,1628.453072,-3404.947333,-75383.797003
419.986546,1332.370696,7254.018232,-75383.797003
419.989101,-2812.782580,888.247130,-73851.606007
419.991657,1924.535449,-5773.606348,-72012.976812
419.994212,1924.535449,10658.965565,-71246.881314
419.996767,0.000000,1036.288319,-72472.634111
419.999322,1036.288319,2220.617826,-73238.729609
420.001877,1628.453072,5181.441594,-74311.263306
420.004433,-592.164754,-1924.535449,-73851.606007
420.006988,-888.247130,3701.029710,-72932.291410
420.009543,740.205942,0.000000,-72012.976812
420.012098,0.000000,888.247130,-75077.358804
420.014654,4145.153275,-1332.370696,-74464.482406
420.017209,3552.988522,888.247130,-74004.825107
420.019764,3701.029710,3256.906145,-72932.291410
420.022319,-444.123565,-6957.935855,-71093.662214
420.024874,-2072.576638,4293.194464,-70787.224015
420.027430,2516.700203,3552.988522,-72319.415011
420.029985,4589.276840,1480.411884,-74004.825107
420.032540,-444.123565,1924.535449,-74924.139704
420.035095,148.041188,888.247130,-74464.482406
420.037651,-4737.318029,2664.741391,-73698.386908
420.040206,-3256.906145,3849.070898,-72932.291410
420.042761,740.205942,-444.123565,-72932.291410
420.045316,-444.123565,3404.947333,-73391.948708
420.047871,888.247130,-1332.370696,-74311.263306
420.050427,2368.659014,444.123565,-73391.948708
420.052982,3849.070898,740.205942,-72012.976812
420.055537,5773.606348,-592.164754,-71859.757712
420.058092,1332.370696,2812.782580,-73391.948708
420.060648,-2368.659014,6957.935855,-73238.729609
420.063203,-740.205942,-3701.029710,-74158.044206
420.065734,2812.782580,-4145.153275,-74617.701505
420.068266,2664.741391,-296.082377,-74770.920605
420.070797,3108.864956,-9178.553681,-72319.415011
420.073328,8586.388927,-7105.977043,-72319.415011
420.075860,11251.130318,-1036.288319,-72166.195912
420.078391,8290.306550,-1480.411884,-72779.072310
420.080922,4885.359217,-3256.906145,-72779.072310
420.083454,1628.453072,1924.535449,-73238.729609
420.085985,888.247130,-6217.729913,-73698.386908
420.088516,3108.864956,-8586.388927,-73391.948708
420.091048,3108.864956,-1776.494261,-73851.606007
420.093579,6365.771101,-2368.659014,-73851.606007
420.096110,7550.100608,-1184.329507,-73698.386908
420.098642,7550.100608,740.205942,-73698.386908
420.101173,9474.636058,-7254.018232,-70940.443115
420.103704,4293.194464,592.164754,-72012.976812
420.106236,3552.988522,-9474.636058,-72319.415011
420.108767,3108.864956,5033.400406,-72012.976812
420.111299,3849.070898,-9178.553681,-73851.606007
420.113830,4885.359217,2664.741391,-74770.920605
420.116361,8290.306550,-8290.306550,-74924.139704
420.118893,4885.359217,-5033.400406,-73238.729609
420.121424,2220.617826,3256.906145,-71706.538613
420.123955,6217.729913,-5625.565159,-71553.319513
420.126487,6365.771101,-3849.070898,-72472.634111
420.129018,4589.276840,-740.205942,-73238.729609
420.131549,6365.771101,-7698.141797,-73698.386908
420.134081,8586.388927,-1628.453072,-73545.167808
420.136612,4737.318029,-1332.370696,-72932.291410
420.139143,4737.318029,-888.247130,-72166.195912
420.141675,1184.329507,-3701.029710,-73545.167808
420.144206,2664.741391,-2220.617826,-74464.482406
420.146737,6365.771101,-4589.276840,-74004.825107
420.149269,6069.688724,-2664.741391,-73238.729609
420.151800,5625.565159,-3256.906145,-71859.757712
420.154332,-3108.864956,12435.459826,-71246.881314
420.156863,-3404.947333,2664.741391,-72319.415011
420.159394,-148.041188,-7402.059420,-74617.701505
420.161926,4589.276840,7994.224174,-75230.577904
420.164457,2220.617826,-5329.482782,-75996.673402
420.166998,-3256.906145,2072.576638,-73085.510509
420.169539,1332.370696,-1924.535449,-72012.976812
420.172080,-1036.288319,7105.977043,-70940.443115
420.174620,0.000000,3849.070898,-72472.634111
420.177161,3256.906145,-296.082377,-73238.729609
420.179702,444.123565,4737.318029,-73238.729609
420.182243,592.164754,-592.164754,-73085.510509
